metabolite_id	metabolite_name
mgdg1819Z160_h	Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0) (mgdg1819Z160_h)
udpgal_h	UDPgalactose (udpgal_h)
udp_h	UDP C9H11N2O12P2 (udp_h)
glyc3p_h	Glycerol 3-phosphate (glyc3p_h)
mag160_c	1-monoacylglycerol (16:0) (mag160_c)
mag18111Z_c	1-monoacylglycerol (18:1(11Z)) (mag18111Z_c)
mgdg1819Z1617Z_h	Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(7Z)-hexadecenoyl, 18:1(9Z)/16:1(7Z)) (mgdg1819Z1617Z_h)
mgdg1819Z1644Z7Z10Z13Z_h	Monogalactosyldiacylglycerol (1-(9Z)-octadecenoyl,2-(4Z,7Z,10Z,13Z)-hexadecatetraenoyl, 18:1(9Z)/16:4(4Z,7Z,10Z,13Z)) (mgdg1819Z1644Z7Z10Z13Z_h)
pa1601819Z_h	1-hexadecanoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate (pa1601819Z_h)
12dgr1601819Z_h	1,2-Diacyl-sn-glycerol (1-hexadecanoyl,2-(9Z)-octadecenoyl, 16:0/18:1(9Z)) (12dgr1601819Z_h)
pa18111Z1819Z_h	1-(11Z)-octadecenoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate (pa18111Z1819Z_h)
12dgr18111Z1819Z_h	1,2-Diacyl-sn-glycerol (1-(11Z)-octadecenoyl,2-(9Z)-octadecenoyl, 18:1(11Z)/18:1(9Z)) (12dgr18111Z1819Z_h)
pe1801819Z_c	Phosphatidylethanolamine (18:0/18:1(9Z)) (pe1801819Z_c)
pe1819Z1829Z12Z_c	Phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z)) (pe1819Z1829Z12Z_c)
pa16018111Z_c	1-hexadecanoyl,2-(11Z)-octadecenoyl-sn-glycerol 3-phosphate (pa16018111Z_c)
pa1801819Z_c	1-octadecanoyl,2-(9Z)-octadecenoyl-sn-glycerol 3-phosphate (pa1801819Z_c)
udpsq_h	UDP-6-sulfoquinovose (udpsq_h)
pa_c	Pinolenic acid (18:3(5Z,9Z,12Z)) (pa_c)
dghs1819Z1819Z_c	Diacylglycerolhomoserine (18:1(9Z)/18:1(9Z)) (dghs1819Z1819Z_c)
1agpe180_c	1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0) (1agpe180_c)
1agpe18111Z_c	1-Acyl-sn-glycero-3-phosphoethanolamine (18:1(11Z)) (1agpe18111Z_c)
1agpe1819Z_c	1-Acyl-sn-glycero-3-phosphoethanolamine (18:1(9Z)) (1agpe1819Z_c)
1agpe1829Z12Z_c	1-Acyl-sn-glycero-3-phosphoethanolamine (18:2(9Z,12Z)) (1agpe1829Z12Z_c)
cdp12dgr1819Z160_c	CDP-1-(11Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol (cdp12dgr1819Z160_c)
cdp12dgr18111Z160_c	CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol (cdp12dgr18111Z160_c)
cdp12dgr1819Z160_h	CDP-1-(11Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol (cdp12dgr1819Z160_h)
pgp1819Z160_h	Phosphatidylglycerophosphate (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0) (pgp1819Z160_h)
cdp12dgr18111Z160_h	CDP-1-(9Z)-octadecenoyl,2-hexadecanoyl-sn-glycerol (cdp12dgr18111Z160_h)
pgp18111Z160_h	Phosphatidylglycerophosphate (1-(11Z)-octadecenoyl,2-hexadecanoyl, 18:1(11Z)/16:0) (pgp18111Z160_h)
pgp1819Z160_c	Phosphatidylglycerophosphate (1-(9Z)-octadecenoyl,2-hexadecanoyl, 18:1(9Z)/16:0) (pgp1819Z160_c)
pa1801829Z12Z_c	1-octadecanoyl,2-(9Z,12Z)-octadecadienoyl-sn-glycerol 3-phosphate (pa1801829Z12Z_c)
pa1801845Z9Z12Z15Z_c	1-octadecanoyl,2-(5Z,9Z,12Z,15Z)-octadecatetraenoyl-sn-glycerol 3-phosphate (pa1801845Z9Z12Z15Z_c)
pa18111Z1835Z9Z12Z_c	1-(11Z)-octadecenoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate (pa18111Z1835Z9Z12Z_c)
pa1819Z1829Z12Z_c	1-(9Z)-octadecenoyl,2-(9Z,12Z)-octadecadienoyl-sn-glycerol 3-phosphate (pa1819Z1829Z12Z_c)
pa1829Z12Z1835Z9Z12Z_c	1-(9Z,12Z)-octadecadienoyl,2-(5Z,9Z,12Z)-octadecatrienoyl-sn-glycerol 3-phosphate (pa1829Z12Z1835Z9Z12Z_c)
aact_x	Aminoacetone (aact_x)
mthgxl_x	Methylglyoxal (mthgxl_x)
fdxox_m	Oxidized ferredoxin (fdxox_m)
fdxrd_m	Reduced ferredoxin (fdxrd_m)
2aobut_x	L-2-Amino-3-oxobutanoate (2aobut_x)
lpro_m	Lipoylprotein S2X (lpro_m)
alpro_m	S Aminomethyldihydrolipoylprotein CH6NS2X (alpro_m)
glyc__R_h	(R)-Glycerate (glyc__R_h)
trnagly_m	TRNA(Gly) (trnagly_m)
glytrna_m	Glycyl-tRNA(Gly) (glytrna_m)
hom__L_h	L-Homoserine (hom__L_h)
phom_h	O-Phospho-L-homoserine (phom_h)
2pglyc_h	2-Phosphoglycolate (2pglyc_h)
glyclt_h	Glycolate C2H3O3 (glyclt_h)
pser__L_h	O-Phospho-L-serine (pser__L_h)
acald_h	Acetaldehyde (acald_h)
4pasp_h	4-Phospho-L-aspartate (4pasp_h)
13dpg_h	3-Phospho-D-glyceroyl phosphate (13dpg_h)
2pg_m	D-Glycerate 2-phosphate (2pg_m)
dhap_f	Dihydroxyacetone phosphate (dhap_f)
g3p_f	Glyceraldehyde 3-phosphate (g3p_f)
fdp_B_m	Beta-D-Fructose 1,6-bisphosphate (fdp_B_m)
g3p_m	Glyceraldehyde 3-phosphate (g3p_m)
g6p_A_h	Alpha-D-glucose 6 phosphate (g6p_A_h)
g6p_B_h	Beta D glucose 6 phosphate C6H11O9P (g6p_B_h)
nad_f	Nicotinamide adenine dinucleotide (nad_f)
pi_f	Phosphate (pi_f)
13dpg_f	3-Phospho-D-glyceroyl phosphate (13dpg_f)
h_f	H+ (h_f)
nadh_f	Nicotinamide adenine dinucleotide - reduced (nadh_f)
13dpg_m	3-Phospho-D-glyceroyl phosphate (13dpg_m)
Glc_aD_c	Alpha-D-glucose (Glc_aD_c)
g6p_A_c	Alpha-D-glucose 6 phosphate (g6p_A_c)
glc__bD_h	D-Glucose (glc__bD_h)
g1p_h	D-Glucose 1-phosphate (g1p_h)
pqqox_x	PQQ (Pyrroloquinoline-quinone) oxidized form (pqqox_x)
pqqrd_x	PQQ (pyrroloquinoline-quinone) reduced form (pqqrd_x)
dhlam_h	Dihydrolipoamide C8H17NOS2 (dhlam_h)
lpam_h	Lipoamide C8H15NOS2 (lpam_h)
3pg_m	3-Phospho-D-glycerate (3pg_m)
oxa_m	Oxalate (oxa_m)
asnglcnacglcnacman_man_manman_man_manmanman_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man (asnglcnacglcnacman_man_manman_man_manmanman_c)
asnglcnacglcnacman_man_manman_man_man_man_manman_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man](3-a1)Man[(6-a1)Man](2-a1)Man(2-a1)Man (asnglcnacglcnacman_man_manman_man_man_man_manman_c)
hisp_h	L-Histidinol phosphate (hisp_h)
histd_h	L-Histidinol (histd_h)
prbamp_h	1-(5-Phosphoribosyl)-AMP (prbamp_h)
prfp_h	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide (prfp_h)
prlp_h	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide (prlp_h)
mi1456p_c	1D myo Inositol 1 4 5 6 tetrakisphosphate C6H8O18P4 (mi1456p_c)
mi134p_n	1D-myo-Inositol 1,3,4-trisphosphate (mi134p_n)
13Shocdcy1829Z11Ea_c	(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid (13Shocdcy1829Z11Ea_c)
13oocdcy1829Z11Ea_c	(9Z,11E)-13-Oxooctadeca-9,11-dienoic acid (13oocdcy1829Z11Ea_c)
adn_m	Adenosine (adn_m)
hcys__L_m	L-Homocysteine (hcys__L_m)
achms_h	O Acetyl L homoserine C6H11NO4 (achms_h)
dnac_n	DNA cytosine (dnac_n)
mhpglu_m	5 Methyltetrahydropteroyltri L glutamate C25H36N8O12 (mhpglu_m)
hpglu_m	Tetrahydropteroyltri L glutamate C24H34N8O12 (hpglu_m)
ametam_m	S-Adenosylmethioninamine (ametam_m)
5mta_m	5-Methylthioadenosine (5mta_m)
doldpglcnacglcnac_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc (doldpglcnacglcnac_c)
doldpglcnacglcnacman_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man (doldpglcnacglcnacman_c)
doldp_c	Dolichyl diphosphate (doldp_c)
doldpglcnacglcnacman_man_manman_manman_manmanmanglc_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc (doldpglcnacglcnacman_man_manman_manman_manmanmanglc_c)
dolpglc_c	Dolichyl beta-D-glucosyl phosphate (dolpglc_c)
doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc (doldpglcnacglcnacman_man_manman_manman_manmanmanglcglc_c)
doldpglcnacglcnacman_man_manman_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man(2-a1)Man (doldpglcnacglcnacman_man_manman_c)
doldpglcnacglcnacman_man_manmanman_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man (doldpglcnacglcnacman_man_manmanman_c)
doldpglcnacglcnacman_man_man_manman_manmanman_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man (doldpglcnacglcnacman_man_man_manman_manmanman_c)
dolmanp_c	Dolichyl phosphate D mannose C21H38O9P (dolmanp_c)
doldpglcnacglcnacman_man_manman_manman_manmanman_c	PP-Dol(-a1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man (doldpglcnacglcnacman_man_manman_manman_manmanman_c)
doldpglcnac_c	PP-Dol(-a1)GlcNAc (doldpglcnac_c)
asnglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc(2-a1)Glc (asnglcnacglcnacman_man_manman_manman_manmanmanglcglcglc_c)
asnglcnacglcnacman_man_manman_manman_manmanmanglcglc_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man(3-a1)Glc(3-a1)Glc (asnglcnacglcnacman_man_manman_manman_manmanmanglcglc_c)
asnglcnacglcnacman_man_manman_manman_manmanman_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man](3-a1)Man(2-a1)Man(2-a1)Man (asnglcnacglcnacman_man_manman_manman_manmanman_c)
asnglcnacglcnacman_man_man_man_man_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man[(6-a1)Man](3-a1)Man](3-a1)Man (asnglcnacglcnacman_man_man_man_man_c)
asnglcnacglcnacman_man_man_c	Asn(-b1)GlcNAc(4-b1)GlcNAc(4-b1)Man[(6-a1)Man](3-a1)Man (asnglcnacglcnacman_man_man_c)
dnad_h	Deamino-NAD+ (dnad_h)
4hproara_ara_gal_g	Hyp(4-b1)Ara[(2-b1)Ara](3-a1)Gal (4hproara_ara_gal_g)
4hproara_aragal_gal_g	Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal](3-a1)Gal (4hproara_aragal_gal_g)
4hproara_ara_galara_g	Hyp(4-b1)Ara[(2-b1)Ara](3-a1)Gal(2-b1)Ara (4hproara_ara_galara_g)
4hproara_ara_galaragal_g	Hyp(4-b1)Ara[(2-b1)Ara](3-a1)Gal(2-b1)Ara(2-a1)Gal (4hproara_ara_galaragal_g)
4hproara_aragal_galara_g	Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal](3-a1)Gal(2-b1)Ara (4hproara_aragal_galara_g)
4hproaraaragal_g	Hyp(4-b1)Ara(2-b1)Ara(2-a1)Gal (4hproaraaragal_g)
4hproaraaragalara_g	Hyp(4-b1)Ara(2-b1)Ara(2-a1)Gal(5-b1)Ara (4hproaraaragalara_g)
4hproara_aragalara_gal_g	Hyp(4-b1)Ara[(2-b1)Ara(2-a1)Gal(2-b1)Ara](3-a1)Gal (4hproara_aragalara_gal_g)
4hproaraara_gal_gal_g	Hyp(4-b1)Ara(2-b1)Ara[(2-a1)Gal](3-a1)Gal (4hproaraara_gal_gal_g)
4hproaraara_g	Hyp(4-b1)Ara(2-b1)Ara (4hproaraara_g)
4hproaraaraara_g	Hyp(4-b1)Ara(2-b1)Ara(2-b1)Ara (4hproaraaraara_g)
4hproaraara_ara_gal_g	Hyp(4-b1)Ara(2-b1)Ara[(2-b1)Ara](3-a1)Gal (4hproaraara_ara_gal_g)
amet_g	S-Adenosyl-L-methionine (amet_g)
4hproaraaragalmeara_g	Hyp(4-b1)Ara(2-b1)Ara(2-a1)Gal(5-b1)MeAra (4hproaraaragalmeara_g)
ahcys_g	S-Adenosyl-L-homocysteine (ahcys_g)
4hprogal_g	Hyp(4-a1)Gal (4hprogal_g)
4hproara_g	Hyp(4-b1)Ara (4hproara_g)
4hproaraaramegal_g	Hyp(4-b1)Ara(2-b1)Ara(2-a1)MeGal (4hproaraaramegal_g)
fgam_h	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide (fgam_h)
thf_h	5,6,7,8-Tetrahydrofolate (thf_h)
gar_h	N1-(5-Phospho-D-ribosyl)glycinamide (gar_h)
fgam_m	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide (fgam_m)
gar_m	N1-(5-Phospho-D-ribosyl)glycinamide (gar_m)
dhlpro_m	Dihydrolipolprotein H2S2X (dhlpro_m)
apoACP_h	Apoprotein [acyl carrier protein] (apoACP_h)
pap_h	Adenosine 3',5'-bisphosphate (pap_h)
ptcys_c	N-Pantothenoylcysteine (ptcys_c)
glcn_h	D-Gluconate (glcn_h)
6pgc_h	6-Phospho-D-gluconate (6pgc_h)
6pgl_h	6-phospho-D-glucono-1,5-lactone (6pgl_h)
g3p_h	Glyceraldehyde 3-phosphate (g3p_h)
s7p_h	Sedoheptulose 7-phosphate (s7p_h)
ru5p__D_h	D-Ribulose 5-phosphate (ru5p__D_h)
xu5p__D_h	D-Xylulose 5-phosphate (xu5p__D_h)
anth_h	Anthranilate (anth_h)
pran_h	N-(5-Phospho-D-ribosyl)anthranilate (pran_h)
chor_h	Chorismate (chor_h)
3psme_h	5-O-(1-Carboxyvinyl)-3-phosphoshikimate (3psme_h)
3ig3p_h	C'-(3-Indolyl)-glycerol 3-phosphate (3ig3p_h)
indole_h	Indole (indole_h)
2cpr5p_h	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate (2cpr5p_h)
phpyr_h	Phenylpyruvate (phpyr_h)
pphn_h	Prephenate (pphn_h)
34hpp_h	3-(4-Hydroxyphenyl)pyruvate (34hpp_h)
skm_h	Shikimate (skm_h)
skm5p_h	Shikimate 5-phosphate (skm5p_h)
fdxrd_u	Reduced ferredoxin (fdxrd_u)
fdxox_u	Oxidized ferredoxin (fdxox_u)
o2D_u	O2 (Dummy metabolite to resolve Type IV path) (o2D_u)
fadh2_h	Flavin adenine dinucleotide reduced (fadh2_h)
4abutn_m	4-Aminobutanal (4abutn_m)
apofetn_h	Apoferritin (apofetn_h)
tfenfe3_h	Transferrin[Fe(III)]2 (tfenfe3_h)
biliverd_h	Biliverdin cytosol (biliverd_h)
bilirub_h	Bilirubin cytosol (bilirub_h)
chlaemr_u	Chlorophyll a' (chlaemr_u)
phytol_h	Phytol (phytol_h)
ggchlda_u	Geranylgeranyl-Chlorophyllide a (ggchlda_u)
cpppg1_h	Coproporphyrinogen I (cpppg1_h)
cpp1_h	Coproporphyrin I (cpp1_h)
dvpchlda_h	Divinylprotochlorophyllide a (dvpchlda_h)
dvchlda_h	Divinyl chlorophyllide a (dvchlda_h)
pchlda_h	Protochlorophyllide a (pchlda_h)
ppp9_h	Protoporphyrin (ppp9_h)
tfenfe2_h	Transferrin[Fe(II)]2 (tfenfe2_h)
apotfen_h	Apotransferrin (apotfen_h)
glutrna_h	L-Glutamyl-tRNA(Glu) (glutrna_h)
glu1sa_h	L-Glutamate 1-semialdehyde (glu1sa_h)
trnaglu_h	TRNA (Glu) (trnaglu_h)
apocytc_h	Apocytochrome c (apocytc_h)
cytc_h	Cytochrome c (cytc_h)
hmppp9_h	 13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester (hmppp9_h)
omppp9_h	13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester (omppp9_h)
phphbda_h	Pheophorbide a (phphbda_h)
mfor_h	Methyl formate (mfor_h)
pyphphbda_h	Pyropheophorbide a (pyphphbda_h)
pppg9_h	Protoporphyrinogen IX (pppg9_h)
scl_h	Sirohydrochlorin (scl_h)
sheme_h	Siroheme C42H36FeN4O16 (sheme_h)
uppg3_h	Uroporphyrinogen III (uppg3_h)
dscl_h	Dihydrosirohydrochlorin (dscl_h)
upp3_h	Uroporphyrin III (upp3_h)
hmbil_h	Hydroxymethylbilane (hmbil_h)
ppa_m	Propionate (n-C3:0) (ppa_m)
ppad_m	Propionyladenylate (ppad_m)
ppap_h	Propanoyl phosphate (ppap_h)
ppap_m	Propanoyl phosphate (ppap_m)
prpncoa_c	Propenoyl-CoA (prpncoa_c)
nadp_n	Nicotinamide adenine dinucleotide phosphate (nadp_n)
ppcoa_n	Propanoyl-CoA (ppcoa_n)
nadph_n	Nicotinamide adenine dinucleotide phosphate - reduced (nadph_n)
prpncoa_n	Propenoyl-CoA (prpncoa_n)
ppcoa_h	Propanoyl-CoA (ppcoa_h)
paps_h	3'-Phosphoadenylyl sulfate (paps_h)
paps_m	3'-Phosphoadenylyl sulfate (paps_m)
ap4a_n	P1,P4-Bis(5'-adenosyl) tetraphosphate (ap4a_n)
camp_n	CAMP C10H11N5O6P (camp_n)
damp_h	DAMP C10H12N5O6P (damp_h)
dadp_h	DADP C10H12N5O9P2 (dadp_h)
damp_m	DAMP C10H12N5O6P (damp_m)
ppgpp_c	Guanosine 3',5'-bis(diphosphate) (ppgpp_c)
xmp_m	Xanthosine 5'-phosphate (xmp_m)
gmp_m	GMP C10H12N5O8P (gmp_m)
5hiu_m	5-Hydroxyisourate (5hiu_m)
5houdic_m	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate (5houdic_m)
tyr_Lso4_c	Protein L-tyrosine sulfate (tyr_Lso4_c)
5aizc_h	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate (5aizc_h)
25aics_h	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate (25aics_h)
fpram_h	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine (fpram_h)
udg_m	Ureidoglycine (udg_m)
cbasp_c	N-Carbamoyl-L-aspartate (cbasp_c)
cbasp_m	N-Carbamoyl-L-aspartate (cbasp_m)
dhor__S_m	(S)-Dihydroorotate (dhor__S_m)
orot_m	Orotate C5H3N2O4 (orot_m)
etoh_m	Ethanol (etoh_m)
actp_h	Acetyl phosphate (actp_h)
actp_m	Acetyl phosphate (actp_m)
etoh_h	Ethanol (etoh_h)
ficytc_x	Ferricytochrome c C42H52FeN8O6S2 (ficytc_x)
lac__L_x	L-Lactate (lac__L_x)
focytc_x	Ferrocytochrome c C42H53FeN8O6S2 (focytc_x)
h2_m	Hydrogen (h2_m)
bathorhodopsin_s	Bathorhodopsin (bathorhodopsin_s)
lumirhodopsin_s	Lumirhodopsin (lumirhodopsin_s)
retinol_cis_11_s	11-cis-Retinol (retinol_cis_11_s)
retinal_11_cis_s	11-cis-Retinal (retinal_11_cis_s)
coa_s	Coenzyme A (coa_s)
retpalm_11_cis_s	11-cis-Retinyl palmitate (retpalm_11_cis_s)
accoa_s	Acetyl-CoA (accoa_s)
retinol_s	All-trans-Retinol (retinol_s)
retac_s	All-trans-Retinyl acetate (retac_s)
dhretinol_s	All-trans-13,14-Dihydroretinol (dhretinol_s)
retpalm_s	All-trans-Retinyl palmitate (retpalm_s)
5apru_h	5-Amino-6-(5'-phosphoribosylamino)uracil (5apru_h)
5aprbu_h	5-Amino-6-(5'-phosphoribitylamino)uracil (5aprbu_h)
selcys_h	Selenocysteine (selcys_h)
selcyst_h	Selenocystathionine (selcyst_h)
seln_m	Selenide (seln_m)
selcys_m	Selenocysteine (selcys_m)
selhcys_c	Selenohomocysteine (selhcys_c)
selnp_m	Selenophosphate (selnp_m)
hxdceal_c	Hexadecenal (hxdceal_c)
g6p_A_n	Alpha-D-glucose 6 phosphate (g6p_A_n)
udpg_n	UDPglucose (udpg_n)
tre6p_n	Alpha,alpha'-Trehalose 6-phosphate (tre6p_n)
adpglc_h	ADPglucose C16H23N5O15P2 (adpglc_h)
arso4_c	Aryl sulfate (arso4_c)
oaa_f	Oxaloacetate (oaa_f)
mal__L_f	L-Malate (mal__L_f)
4mlacac_n	4 Maleylacetoacetate C8H6O6 (4mlacac_n)
4fumacac_n	4 Fumarylacetoacetate C8H6O6 (4fumacac_n)
allphn_m	Allophanate C2H3N2O3 (allphn_m)
3mob_h	3-Methyl-2-oxobutanoate (3mob_h)
3mop_h	(S)-3-Methyl-2-oxopentanoate (3mop_h)
3hmop_h	(R)-3-Hydroxy-3-methyl-2-oxopentanoate (3hmop_h)
2mbdhl_m	S-(2-Methylbutanoyl)-dihydrolipoamide (2mbdhl_m)
2mbcoa_m	2-Methylbutanoyl-CoA (2mbcoa_m)
2mpdhl_m	S-(2-Methylpropanoyl)-dihydrolipoamide (2mpdhl_m)
2mhop_m	2-Methyl-1-hydroxypropyl-ThPP (2mhop_m)
2mhob_m	2-Methyl-1-hydroxybutyl-ThPP (2mhob_m)
3mhtpp_m	3-Methyl-1-hydroxybutyl-ThPP (3mhtpp_m)
4mop_h	4-Methyl-2-oxopentanoate (4mop_h)
23cump_c	2',3'-Cyclic UMP (23cump_c)
3ump_c	3  UMP C9H11N2O9P (3ump_c)
23ccmp_c	2',3'-Cyclic CMP (23ccmp_c)
3cmp_c	3  CMP C9H12N3O8P (3cmp_c)
2pg_e	D-Glycerate 2-phosphate (2pg_e)
3amp_c	3  AMP C10H12N5O7P (3amp_c)
3gmp_c	Guanosine 3  phosphate C10H12N5O8P (3gmp_c)
ddcoa_c	Dodecanoyl CoA  n C120CoA  C33H54N7O17P3S (ddcoa_c)
2mb2coa_c	Trans-2-Methylbut-2-enoyl-CoA (2mb2coa_c)
dccoa_c	Decanoyl CoA C31H50N7O17P3S (dccoa_c)
orn__L_c	L Ornithine C5H13N2O2 (orn__L_c)
actn__R_e	 R  Acetoin C4H8O2 (actn__R_e)
26dapime_c	N6 Acetyl LL 2 6 diaminopimelate C9H15N2O5 (26dapime_c)
1ag3p_BS_c	1 Acyl sn glycerol 3 phsophate C1868H3636O700P100 (1ag3p_BS_c)
fa11coa_c	Iso C170 CoA C38H64N7O17P3S1 (fa11coa_c)
fa12coa_c	Anteiso C170 CoA C38H64N7O17P3S1 (fa12coa_c)
fa1coa_c	Iso C140 CoA C35H58N7O17P3S1 (fa1coa_c)
fa3coa_c	Iso C150 CoA C36H60N7O17P3S1 (fa3coa_c)
fa4coa_c	Anteiso C150 CoA C36H60N7O17P3S1 (fa4coa_c)
fa6coa_c	Iso C160 CoA C37H62N7O17P3S1 (fa6coa_c)
strcoa_c	Stearyl CoA  n C180CoA  C39H66N7O17P3S (strcoa_c)
12dag3p_BS_c	1 2 diacyl sn glycerol 3 phosphate C3436H6572O800P100 (12dag3p_BS_c)
Lglyald_c	L Glyceraldehyde C3H6O3 (Lglyald_c)
ddcal_c	Dodecanal C12H24O (ddcal_c)
hpdcal_c	Heptadecanal C17H34O (hpdcal_c)
amacald_c	Aminoacetaldehyde C2H5NO (amacald_c)
mmalsa__S_c	 S  Methylmalonate semialdehyde C4H5O3 (mmalsa__S_c)
mmal_c	Methylmalonate C4H4O4 (mmal_c)
hpal_c	Heptanal C7H14O (hpal_c)
hpa_c	Heptanoate C7H13O2 (hpa_c)
acamoxm_c	N Acetyl L 2 amino 6 oxopimelate C9H11NO6 (acamoxm_c)
argp_c	L Arginine phosphate C6H14N4O5P (argp_c)
arsna_c	Arsenate AsHO4 (arsna_c)
arsna_e	Arsenate AsHO4 (arsna_e)
arsni2_c	Arsenite AsH3O3 (arsni2_c)
arsni2_e	Arsenite AsH3O3 (arsni2_e)
madg_e	Alpha Methyl D glucoside C7H14O6 (madg_e)
bilea_e	Bile acid C24H39O5 (bilea_e)
bilea_c	Bile acid C24H39O5 (bilea_c)
cd2_e	Cadmium (cd2_e)
pgly_BS_c	Phosphatidylglycerol  B subtils  C3736H7272O1000P100 (pgly_BS_c)
cdlp_BS_c	Cardiolipin  B subtilis  C7172H13744O1700P200 (cdlp_BS_c)
ctbt_e	Crotonobetaine (ctbt_e)
5d4dglcr_c	5 Dehydro 4 deoxy D glucarate C6H6O7 (5d4dglcr_c)
25dop_c	2 5 Dioxopentanoate C5H5O4 (25dop_c)
12dgr_BS_c	1 2 diacylglycerol C3436H6672O500 (12dgr_BS_c)
dextrin_e	Dextrin C12H20O10 (dextrin_e)
dextrin_c	Dextrin C12H20O10 (dextrin_c)
met_L_ala__L_e	Met L ala L C8H16N2O3S (met_L_ala__L_e)
met_L_ala__L_c	Met L ala L C8H16N2O3S (met_L_ala__L_c)
gly_pro__L_e	Gly pro L C7H12N2O3 (gly_pro__L_e)
gly_pro__L_c	Gly pro L C7H12N2O3 (gly_pro__L_c)
ala_L_gln__L_e	Ala Gln C8H15N3O4 (ala_L_gln__L_e)
ala_L_gln__L_c	Ala Gln C8H15N3O4 (ala_L_gln__L_c)
ala_L_his__L_e	Ala His C9H14N4O3 (ala_L_his__L_e)
ala_L_his__L_c	Ala His C9H14N4O3 (ala_L_his__L_c)
gly_gln__L_e	Gly Gln C7H13N3O4 (gly_gln__L_e)
